type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084134,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Animation Process (Raw Video).html,REPLACED,152117,14.756,
post,Interior Color Shapes (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Interior Color Shapes (Raw Video).html,REPLACED,152131,17.862,
post,Lightning Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Anticipation.html,REPLACED,154844,18.135,
post,Lightning Payoff & Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Payoff & Expansion.html,REPLACED,154468,16.852,
post,Integrating FX With a Character Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871/posts/2159084021,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Review/Integrating FX With a Character Review.html,REPLACED,150036,16.608,
post,Full Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084146,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Full Animation Process (Raw Video).html,REPLACED,152169,20.038,
post,Cursor Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579/posts/2159086764,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Intro to After Effects/Cursor Creation.html,REPLACED,153771,19.025,
post,Animated Text,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086769,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Animated Text.html,REPLACED,153436,17.538,
post,Shape Layers & Motion Paths,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086768,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Shape Layers & Motion Paths.html,REPLACED,158951,19.742,
post,Impact Animations & Finishing Touches,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086791,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Impact Animations & Finishing Touches.html,REPLACED,153906,20.512,
post,Color & Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585/posts/2159086796,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Heart Bubbles/Color & Compositing (Raw Video).html,REPLACED,158741,16.590,
post,Light Rays & Polish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627666/posts/2158961221,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627666,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Electric Burst/Light Rays & Polish.html,REPLACED,262035,237.613,
post,Advanced Compositing Tricks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587/posts/2159086823,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Goo Orb/Advanced Compositing Tricks.html,REPLACED,154741,6.813,
post,Simple Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588/posts/2159086814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Directional Fire/Simple Compositing (Raw Video).html,REPLACED,153189,11.202,
post,Simple Motion Blur (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591/posts/2159086817,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Spiral Smoke Poof/Simple Motion Blur (Raw Video).html,REPLACED,152419,12.835,
post,Simple Compositing for Big Animations (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592/posts/2159086820,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Wind Avatar/Simple Compositing for Big Animations (Raw Video).html,REPLACED,153247,13.738,
post,Fire Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086828,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Fire Compositing.html,REPLACED,153991,14.102,
post,Magical Recolor,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086830,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Magical Recolor.html,REPLACED,153985,8.115,
post,Lense Flare & Glow (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595/posts/2159086832,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Holy Avatar/Lense Flare & Glow (Raw Video).html,REPLACED,153539,15.509,
post,Clean & Pixelated,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596/posts/2159086802,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Toxic Avatar/Clean & Pixelated.html,REPLACED,154903,12.569,
post,Post-Process & Motion Graphics Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672/posts/2159086604,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Review/Post-Process & Motion Graphics Review.html,REPLACED,149868,12.335,
post,Scene Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597/posts/2159086835,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Electric Avatar/Scene Compositing (Raw Video).html,REPLACED,157195,14.952,
post,Overview & Introduction,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084886,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Overview & Introduction.html,REPLACED,157475,13.317,
post,Logo Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084903,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Logo Setup.html,REPLACED,153079,14.253,
post,Anticipation Bump,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084928,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Bump.html,REPLACED,152914,14.809,
post,Color Shift,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084942,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Color Shift.html,REPLACED,153357,15.059,
post,Anticipation Distortion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084966,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Distortion.html,REPLACED,152926,13.648,
post,Radial Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084970,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Radial Sparkle.html,REPLACED,153511,13.078,
post,Additional Anticipation Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084979,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Anticipation Effects.html,REPLACED,152811,12.005,
post,Supporting Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084986,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Supporting Animation.html,REPLACED,153204,11.470,
post,Anticipation Finish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084994,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Finish.html,REPLACED,153137,10.695,
post,Fire Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085001,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Fire Animation.html,REPLACED,158368,12.031,
post,Additional Flames & Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085009,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Flames & Sparkles.html,REPLACED,153038,10.081,
post,Lightning Effect,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085018,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Lightning Effect.html,REPLACED,153243,6.692,
post,Anticipation Lightning Breakdown,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085026,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Lightning Breakdown.html,REPLACED,153352,11.655,
post,Style Target,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084552,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Style Target.html,REPLACED,153730,14.153,
post,Initial Rough Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084553,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Initial Rough Animation.html,REPLACED,156962,6.817,
post,Rough Buildup & First Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084557,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Buildup & First Expansion.html,REPLACED,153161,10.642,
post,Rough Animation Finish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084558,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Animation Finish.html,REPLACED,153053,6.666,
post,Anticipation Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084561,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Anticipation Cleanup.html,REPLACED,153556,10.847,
post,Expansion Cleanup: Part 1,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084564,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 1.html,REPLACED,152860,12.122,
post,Expansion Cleanup: Part 2 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084566,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 2 (Unnarrated).html,REPLACED,152202,6.646,
post,Expansion Cleanup: Part 3,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084587,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 3.html,REPLACED,152579,6.966,
post,Feedback & Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084633,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Feedback & Revisions.html,REPLACED,153062,11.429,
post,Spiral Smoke Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084684,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Spiral Smoke Cleanup.html,REPLACED,152194,10.862,
post,Cleanup Process: Part 2 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084752,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 2 (Unnarrated).html,REPLACED,152262,6.522,
post,Cleanup Process: Part 1 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084723,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 1 (Unnarrated).html,REPLACED,152249,10.434,
post,Final Cleanup (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084795,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Final Cleanup (Unnarrated).html,REPLACED,152164,7.332,
post,Dissipation Linework & Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084780,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Dissipation Linework & Cleanup.html,REPLACED,152873,11.011,
post,Intro & Course Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823463,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Intro & Course Overview.html,REPLACED,153161,6.703,
post,Outro,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Outro.html,REPLACED,153133,11.271,
post,Idea Blockout & Animatic,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823468,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Idea Blockout & Animatic.html,REPLACED,155839,6.906,
post,Rough Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823470,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Rough Animation.html,REPLACED,153963,11.820,
post,Refined Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823471,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Refined Animation.html,REPLACED,153815,12.506,
post,Backgrounds,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823472,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Backgrounds.html,REPLACED,153979,10.153,
post,Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823474,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Compositing.html,REPLACED,153756,11.220,
post,Complex 2D FX Composition Studies Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660263/posts/2159085220,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660263,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Review/Complex 2D FX Composition Studies Review.html,REPLACED,149558,8.441,
post,Intro & Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935451,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Intro & Overview.html,REPLACED,227370,6.716,
post,Departments,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935496,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Departments.html,REPLACED,224711,11.358,
post,Roles,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935617,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Roles.html,REPLACED,224703,11.725,
post,Style,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935706,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Style.html",REPLACED,224572,10.018,
post,Gameplay,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935707,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Gameplay.html",REPLACED,225103,7.212,
post,Platforms,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935711,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Platforms.html",REPLACED,229057,7.396,
post,Game Engines,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935709,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Game Engines.html",REPLACED,224609,12.555,
post,Particle Systems,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935736,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Particle Systems.html,REPLACED,224122,6.650,
post,"Textures, Meshes, Shaders",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935735,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Textures, Meshes, Shaders.html",REPLACED,226018,11.504,
post,Next Steps,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198488/posts/2172935745,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198488,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Next Steps/Next Steps.html,REPLACED,229611,6.972,
post,Advanced Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086794,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Advanced Compositing.html,REPLACED,154149,332.871,
post,Pipeline,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935740,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Pipeline.html,REPLACED,228127,12.914,
post,Tiling Fiery Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640/posts/2158905866,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Tiling Fiery Noise/Tiling Fiery Noise.html,REPLACED,102094,11.363,
post,U&U Fire Explosion Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613644/posts/2164336947,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613644,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Fire Explosion Breakdown/U&U Fire Explosion Breakdown.html,REPLACED,96319,13.890,
post,Sphere Meshes in Maya,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158906063,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Sphere Meshes in Maya.html,REPLACED,98423,12.377,
post,Offset & Normal Map in Photoshop,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158917899,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Offset & Normal Map in Photoshop.html,REPLACED,99311,7.740,
post,Dissolve Map in Photoshop,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158917904,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Dissolve Map in Photoshop.html,REPLACED,94592,12.830,
post,U&U Wispy Cloud Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613650/posts/2164336969,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613650,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Wispy Cloud Breakdown/U&U Wispy Cloud Breakdown.html,REPLACED,95444,13.201,
post,Lightning Design Phase,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2159506250,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Lightning Design Phase.html,REPLACED,99016,13.572,
post,Card Design (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086793,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Card Design (Unnarrated).html,REPLACED,152154,366.508,
post,Lightning Animation Phase,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2159506252,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Lightning Animation Phase.html,REPLACED,96971,13.059,
