type,title,url,parent_url,local_path,status
post,Interior Color Shapes (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Interior Color Shapes (Raw Video).html,DISCOVERED
post,Lightning Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Anticipation.html,DISCOVERED
post,Lightning Payoff & Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Payoff & Expansion.html,DISCOVERED
post,Full Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084146,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Full Animation Process (Raw Video).html,DISCOVERED
post,Integrating FX With a Character Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871/posts/2159084021,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Review/Integrating FX With a Character Review.html,DISCOVERED
post,Cursor Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579/posts/2159086764,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Intro to After Effects/Cursor Creation.html,DISCOVERED
post,Shape Layers & Motion Paths,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086768,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Shape Layers & Motion Paths.html,DISCOVERED
post,Animated Text,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086769,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Animated Text.html,DISCOVERED
post,Impact Animations & Finishing Touches,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086791,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Impact Animations & Finishing Touches.html,DISCOVERED
post,Card Design (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086793,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Card Design (Unnarrated).html,DISCOVERED
post,Advanced Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086794,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Advanced Compositing.html,DISCOVERED
post,Color & Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585/posts/2159086796,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Heart Bubbles/Color & Compositing (Raw Video).html,DISCOVERED
post,Advanced Compositing Tricks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587/posts/2159086823,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Goo Orb/Advanced Compositing Tricks.html,DISCOVERED
post,Simple Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588/posts/2159086814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Directional Fire/Simple Compositing (Raw Video).html,DISCOVERED
post,Simple Motion Blur (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591/posts/2159086817,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Spiral Smoke Poof/Simple Motion Blur (Raw Video).html,DISCOVERED
post,Simple Compositing for Big Animations (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592/posts/2159086820,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Wind Avatar/Simple Compositing for Big Animations (Raw Video).html,DISCOVERED
post,Fire Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086828,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Fire Compositing.html,DISCOVERED
post,Magical Recolor,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086830,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Magical Recolor.html,DISCOVERED
post,Lense Flare & Glow (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595/posts/2159086832,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Holy Avatar/Lense Flare & Glow (Raw Video).html,DISCOVERED
post,Clean & Pixelated,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596/posts/2159086802,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Toxic Avatar/Clean & Pixelated.html,DISCOVERED
post,Scene Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597/posts/2159086835,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Electric Avatar/Scene Compositing (Raw Video).html,DISCOVERED
post,Post-Process & Motion Graphics Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672/posts/2159086604,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Review/Post-Process & Motion Graphics Review.html,DISCOVERED
post,Overview & Introduction,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084886,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Overview & Introduction.html,DISCOVERED
post,Logo Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084903,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Logo Setup.html,DISCOVERED
post,Anticipation Bump,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084928,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Bump.html,DISCOVERED
post,Color Shift,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084942,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Color Shift.html,DISCOVERED
post,Anticipation Distortion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084966,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Distortion.html,DISCOVERED
post,Radial Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084970,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Radial Sparkle.html,DISCOVERED
post,Additional Anticipation Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084979,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Anticipation Effects.html,DISCOVERED
post,Supporting Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084986,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Supporting Animation.html,DISCOVERED
post,Anticipation Finish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084994,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Finish.html,DISCOVERED
post,Fire Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085001,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Fire Animation.html,DISCOVERED
post,Additional Flames & Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085009,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Flames & Sparkles.html,DISCOVERED
post,Lightning Effect,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085018,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Lightning Effect.html,DISCOVERED
post,Anticipation Lightning Breakdown,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085026,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Lightning Breakdown.html,DISCOVERED
post,Style Target,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084552,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Style Target.html,DISCOVERED
post,Initial Rough Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084553,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Initial Rough Animation.html,DISCOVERED
post,Rough Buildup & First Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084557,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Buildup & First Expansion.html,DISCOVERED
post,Rough Animation Finish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084558,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Animation Finish.html,DISCOVERED
post,Anticipation Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084561,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Anticipation Cleanup.html,DISCOVERED
post,Expansion Cleanup: Part 1,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084564,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 1.html,DISCOVERED
post,Expansion Cleanup: Part 2 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084566,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 2 (Unnarrated).html,DISCOVERED
post,Expansion Cleanup: Part 3,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084587,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 3.html,DISCOVERED
post,Feedback & Revisions,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084633,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Feedback & Revisions.html,DISCOVERED
post,Spiral Smoke Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084684,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Spiral Smoke Cleanup.html,DISCOVERED
post,Cleanup Process: Part 1 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084723,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 1 (Unnarrated).html,DISCOVERED
post,Cleanup Process: Part 2 (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084752,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 2 (Unnarrated).html,DISCOVERED
post,Dissipation Linework & Cleanup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084780,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Dissipation Linework & Cleanup.html,DISCOVERED
post,Final Cleanup (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084795,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Final Cleanup (Unnarrated).html,DISCOVERED
post,Outro,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Outro.html,DISCOVERED
post,Intro & Course Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823463,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Intro & Course Overview.html,DISCOVERED
post,Idea Blockout & Animatic,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823468,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Idea Blockout & Animatic.html,DISCOVERED
post,Rough Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823470,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Rough Animation.html,DISCOVERED
post,Refined Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823471,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Refined Animation.html,DISCOVERED
post,Backgrounds,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823472,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Backgrounds.html,DISCOVERED
post,Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526/posts/2168823474,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Compositing.html,DISCOVERED
post,Complex 2D FX Composition Studies Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660263/posts/2159085220,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660263,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Review/Complex 2D FX Composition Studies Review.html,DISCOVERED
post,Intro & Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935451,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Intro & Overview.html,DISCOVERED
post,Departments,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935496,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Departments.html,DISCOVERED
post,Roles,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428/posts/2172935617,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Roles.html,DISCOVERED
post,Style,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935706,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Style.html",DISCOVERED
post,Gameplay,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935707,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Gameplay.html",DISCOVERED
post,Game Engines,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935709,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Game Engines.html",DISCOVERED
post,Platforms,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483/posts/2172935711,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Gameplay, Engines, Platforms/Platforms.html",DISCOVERED
post,"Textures, Meshes, Shaders",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935735,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,"Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Textures, Meshes, Shaders.html",DISCOVERED
post,Particle Systems,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935736,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Particle Systems.html,DISCOVERED
post,Pipeline,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485/posts/2172935740,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/VFX Terminology & Process/Pipeline.html,DISCOVERED
post,Next Steps,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198488/posts/2172935745,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198488,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Next Steps/Next Steps.html,DISCOVERED
post,Tiling Fiery Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640/posts/2158905866,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613640,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Tiling Fiery Noise/Tiling Fiery Noise.html,DISCOVERED
post,U&U Fire Explosion Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613644/posts/2164336947,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613644,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Fire Explosion Breakdown/U&U Fire Explosion Breakdown.html,DISCOVERED
post,Sphere Meshes in Maya,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158906063,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Sphere Meshes in Maya.html,DISCOVERED
post,Offset & Normal Map in Photoshop,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158917899,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Offset & Normal Map in Photoshop.html,DISCOVERED
post,Dissolve Map in Photoshop,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649/posts/2158917904,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613649,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Wispy Spiral Dissolve Textures/Dissolve Map in Photoshop.html,DISCOVERED
post,U&U Wispy Cloud Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613650/posts/2164336969,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613650,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Wispy Cloud Breakdown/U&U Wispy Cloud Breakdown.html,DISCOVERED
post,Lightning Design Phase,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2159506250,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Lightning Design Phase.html,DISCOVERED
post,Lightning Animation Phase,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2159506252,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Lightning Animation Phase.html,DISCOVERED
post,Lightning Inbetween Phase,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2159506256,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Lightning Inbetween Phase.html,DISCOVERED
post,Burst Gradients,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2158917788,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Burst Gradients.html,DISCOVERED
post,Burst Color Pass,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941/posts/2158906047,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150771941,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/Zappy Flipbook & Dissolve/Burst Color Pass.html,DISCOVERED
post,U&U Lightning Zap Breakdown,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613646/posts/2164336967,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-2/categories/2150613646,Hand-Crafted 3D VFX_ Level 2/VFX Case Studies - Unreal & Unity/U&U Lightning Zap Breakdown/U&U Lightning Zap Breakdown.html,DISCOVERED
