type,lesson,url,name,local_path,status,size_bytes
lesson,Interior Color Shapes (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084135,,,FAILED_PAGE_429,0
lesson,Lightning Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084143,,,FAILED_PAGE_429,0
lesson,Lightning Payoff & Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084144,,,FAILED_PAGE_429,0
lesson,Full Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084146,,,FAILED_PAGE_429,0
lesson,Integrating FX With a Character Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871/posts/2159084021,,,FAILED_PAGE_429,0
lesson,Cursor Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579/posts/2159086764,,,FAILED_PAGE_429,0
lesson,Shape Layers & Motion Paths,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086768,,,FAILED_PAGE_429,0
lesson,Animated Text,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086769,,,FAILED_PAGE_429,0
lesson,Impact Animations & Finishing Touches,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086791,,,FAILED_PAGE_429,0
lesson,Card Design (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086793,,,FAILED_PAGE_429,0
lesson,Advanced Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086794,,,FAILED_PAGE_429,0
lesson,Color & Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585/posts/2159086796,,,FAILED_PAGE_429,0
lesson,Advanced Compositing Tricks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587/posts/2159086823,,,FAILED_PAGE_429,0
lesson,Simple Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588/posts/2159086814,,,FAILED_PAGE_429,0
lesson,Simple Motion Blur (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591/posts/2159086817,,,FAILED_PAGE_429,0
lesson,Simple Compositing for Big Animations (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592/posts/2159086820,,,FAILED_PAGE_429,0
video,Magical Recolor,https://embed-ssl.wistia.com/deliveries/8248c7371639ca36ec9efb498e5e70823b36be31.bin,Magical Recolor.mp4,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Magical Recolor.mp4,ALREADY_EXISTS_MP4,195313002
resource,Magical Recolor,https://www.vfxapprentice.com/courses/downloads/2151612481/2238-070-flame_avatar_assets-zip,2238-070-Flame_Avatar_Assets.zip,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/2238-070-Flame_Avatar_Assets.zip,ALREADY_EXISTS_ZIP,135141344
video,Fire Compositing,https://embed-ssl.wistia.com/deliveries/cd9a8c703f4671d300270024f3951a79f0c0c68b.bin,Fire Compositing.mp4,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Fire Compositing.mp4,ALREADY_EXISTS_MP4,155900571
resource,Fire Compositing,https://www.vfxapprentice.com/courses/downloads/2151612480/2238-070-flame_avatar_assets-zip,2238-070-Flame_Avatar_Assets.zip,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/2238-070-Flame_Avatar_Assets.zip,ALREADY_EXISTS_ZIP,135141344
video,Lense Flare & Glow (Raw Video),https://embed-ssl.wistia.com/deliveries/038494f78ca61c56825d7791d242959ad6bad947.bin,Lense Flare & Glow (Raw Video).mp4,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Holy Avatar/Lense Flare & Glow (Raw Video).mp4,ALREADY_EXISTS_MP4,177709938
resource,Lense Flare & Glow (Raw Video),https://www.vfxapprentice.com/courses/downloads/2151612474/2238-110-holy_avatar_assets-zip,2238-110-Holy_Avatar_Assets.zip,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Holy Avatar/2238-110-Holy_Avatar_Assets.zip,ALREADY_EXISTS_ZIP,230006
video,Scene Compositing (Raw Video),https://embed-ssl.wistia.com/deliveries/7a045e12caf2517d37daecf09fe371eadb1c0c32.bin,Scene Compositing (Raw Video).mp4,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Electric Avatar/Scene Compositing (Raw Video).mp4,ALREADY_EXISTS_MP4,302853066
resource,Scene Compositing (Raw Video),https://www.vfxapprentice.com/courses/downloads/2151612476/2238-130-electric_avatar_assets-zip,2238-130-Electric_Avatar_Assets.zip,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Electric Avatar/2238-130-Electric_Avatar_Assets.zip,ALREADY_EXISTS_ZIP,712786
video,Clean & Pixelated,https://embed-ssl.wistia.com/deliveries/9205060536d2eda3a8dc356aceb344311da3ed63.bin,Clean & Pixelated.mp4,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Toxic Avatar/Clean & Pixelated.mp4,ALREADY_EXISTS_MP4,292378599
resource,Clean & Pixelated,https://www.vfxapprentice.com/courses/downloads/2151612475/2238-120-toxic_avatar_assets-zip,2238-120-Toxic_Avatar_Assets.zip,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Toxic Avatar/2238-120-Toxic_Avatar_Assets.zip,ALREADY_EXISTS_ZIP,5115231
video,Overview & Introduction,https://embed-ssl.wistia.com/deliveries/e34cd719112c0a1a464f80a8b2ed0552fb7f6559.bin,Overview & Introduction.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Overview & Introduction.mp4,ALREADY_EXISTS_MP4,56540435
resource,Overview & Introduction,https://www.vfxapprentice.com/courses/downloads/2151612494/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Logo Setup,https://embed-ssl.wistia.com/deliveries/df0c98e4aae29e9cca8cfe130180cb7da74b6ed8.bin,Logo Setup.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Logo Setup.mp4,ALREADY_EXISTS_MP4,34800844
resource,Logo Setup,https://www.vfxapprentice.com/courses/downloads/2151612496/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Color Shift,https://embed-ssl.wistia.com/deliveries/3214a1e101663cf50a21dcb2fbccfaa66bccce5b.bin,Color Shift.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Color Shift.mp4,ALREADY_EXISTS_MP4,72449235
resource,Color Shift,https://www.vfxapprentice.com/courses/downloads/2151612499/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Anticipation Bump,https://embed-ssl.wistia.com/deliveries/83779967e9b6bc9523e6cfe5984139158bfbdfcd.bin,Anticipation Bump.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Bump.mp4,ALREADY_EXISTS_MP4,21154023
resource,Anticipation Bump,https://www.vfxapprentice.com/courses/downloads/2151612497/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Anticipation Distortion,https://embed-ssl.wistia.com/deliveries/ae114d07ae2f24d208140ec1602603909d8d252c.bin,Anticipation Distortion.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Distortion.mp4,ALREADY_EXISTS_MP4,46837314
resource,Anticipation Distortion,https://www.vfxapprentice.com/courses/downloads/2151612501/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Radial Sparkle,https://embed-ssl.wistia.com/deliveries/6c425f626617d46ed1791f16e5b1bc2a0b671ed4.bin,Radial Sparkle.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Radial Sparkle.mp4,ALREADY_EXISTS_MP4,107478147
resource,Radial Sparkle,https://www.vfxapprentice.com/courses/downloads/2151612502/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Supporting Animation,https://embed-ssl.wistia.com/deliveries/afe4123ef3b9c5397755c9002071c5514869d95a.bin,Supporting Animation.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Supporting Animation.mp4,ALREADY_EXISTS_MP4,63295712
resource,Supporting Animation,https://www.vfxapprentice.com/courses/downloads/2151612504/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Additional Anticipation Effects,https://embed-ssl.wistia.com/deliveries/c998dda374c4379d67028a6b531a4d1ad1d9a70a.bin,Additional Anticipation Effects.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Anticipation Effects.mp4,ALREADY_EXISTS_MP4,31625453
resource,Additional Anticipation Effects,https://www.vfxapprentice.com/courses/downloads/2151612503/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Fire Animation,https://embed-ssl.wistia.com/deliveries/685237a1a8715b0c825bf239f39c9a22ba30b2c7.bin,Fire Animation.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Fire Animation.mp4,ALREADY_EXISTS_MP4,104515199
resource,Fire Animation,https://www.vfxapprentice.com/courses/downloads/2151612506/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Anticipation Finish,https://embed-ssl.wistia.com/deliveries/0e58a6d9ed223f117863a1fbbad8602020a23ccd.bin,Anticipation Finish.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Finish.mp4,ALREADY_EXISTS_MP4,68145669
resource,Anticipation Finish,https://www.vfxapprentice.com/courses/downloads/2151612505/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Additional Flames & Sparkles,https://embed-ssl.wistia.com/deliveries/f41ddf67edc9b9196fac5ac493d461a13ac456e1.bin,Additional Flames & Sparkles.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Flames & Sparkles.mp4,ALREADY_EXISTS_MP4,17933553
resource,Additional Flames & Sparkles,https://www.vfxapprentice.com/courses/downloads/2151612507/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Lightning Effect,https://embed-ssl.wistia.com/deliveries/355e4a7ebc9117c00566976abe21d247ed4df296.bin,Lightning Effect.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Lightning Effect.mp4,ALREADY_EXISTS_MP4,96927869
resource,Lightning Effect,https://www.vfxapprentice.com/courses/downloads/2151612508/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Style Target,https://embed-ssl.wistia.com/deliveries/3d3104a01b77bc825f9669f71408cfd81f1711ae.bin,Style Target.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Style Target.mp4,ALREADY_EXISTS_MP4,365895035
resource,Style Target,https://www.vfxapprentice.com/courses/downloads/2151612529/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Initial Rough Animation,https://embed-ssl.wistia.com/deliveries/c7b15a13d59ca6aa3de7c96cb7c459fb7397f65a.bin,Initial Rough Animation.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Initial Rough Animation.mp4,ALREADY_EXISTS_MP4,157321115
resource,Initial Rough Animation,https://www.vfxapprentice.com/courses/downloads/2151612537/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Anticipation Lightning Breakdown,https://embed-ssl.wistia.com/deliveries/46c213753ae447a6a03347ed643dea7da3252e68.bin,Anticipation Lightning Breakdown.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Lightning Breakdown.mp4,ALREADY_EXISTS_MP4,125356364
resource,Anticipation Lightning Breakdown,https://www.vfxapprentice.com/courses/downloads/2151612509/2265-010_fx_logo_animation_assets-zip,2265-010_FX_Logo_Animation_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/2265-010_FX_Logo_Animation_Assets.zip,ALREADY_EXISTS_ZIP,18389924
video,Rough Buildup & First Expansion,https://embed-ssl.wistia.com/deliveries/51e38def3a1d565e80d213719a1908a7f3b48482.bin,Rough Buildup & First Expansion.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Buildup & First Expansion.mp4,ALREADY_EXISTS_MP4,233591002
resource,Rough Buildup & First Expansion,https://www.vfxapprentice.com/courses/downloads/2151612547/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Anticipation Cleanup,https://embed-ssl.wistia.com/deliveries/9d3dafe89d87c81dc8c3cc891b64e290b0f6ab78.bin,Anticipation Cleanup.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Anticipation Cleanup.mp4,ALREADY_EXISTS_MP4,392033447
resource,Anticipation Cleanup,https://www.vfxapprentice.com/courses/downloads/2151612535/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Rough Animation Finish,https://embed-ssl.wistia.com/deliveries/ac6b56a32112db1a7f9d84060c9f9466c116f465.bin,Rough Animation Finish.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Rough Animation Finish.mp4,ALREADY_EXISTS_MP4,265673713
resource,Rough Animation Finish,https://www.vfxapprentice.com/courses/downloads/2151612544/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Expansion Cleanup: Part 3,https://embed-ssl.wistia.com/deliveries/a9e3d5fe7edb4b126252fbce6bd4d44b71b5c9a4.bin,Expansion Cleanup_ Part 3.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 3.mp4,ALREADY_EXISTS_MP4,333713887
resource,Expansion Cleanup: Part 3,https://www.vfxapprentice.com/courses/downloads/2151612539/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Expansion Cleanup: Part 1,https://embed-ssl.wistia.com/deliveries/4dc7f579a2a222e6ce4eca429471ab13179cde9d.bin,Expansion Cleanup_ Part 1.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 1.mp4,ALREADY_EXISTS_MP4,326225655
resource,Expansion Cleanup: Part 1,https://www.vfxapprentice.com/courses/downloads/2151612536/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Expansion Cleanup: Part 2 (Unnarrated),https://embed-ssl.wistia.com/deliveries/be1f7a8bdd6ac1c77044569889f01da1eaf3404f.bin,Expansion Cleanup_ Part 2 (Unnarrated).mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Expansion Cleanup_ Part 2 (Unnarrated).mp4,ALREADY_EXISTS_MP4,411652547
resource,Expansion Cleanup: Part 2 (Unnarrated),https://www.vfxapprentice.com/courses/downloads/2151612543/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Feedback & Revisions,https://embed-ssl.wistia.com/deliveries/d5a7138890df129c2c5946d8e575935269fc0664.bin,Feedback & Revisions.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Feedback & Revisions.mp4,ALREADY_EXISTS_MP4,500588612
resource,Feedback & Revisions,https://www.vfxapprentice.com/courses/downloads/2151612540/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Spiral Smoke Cleanup,https://embed-ssl.wistia.com/deliveries/6aa47fe3d82d3cd82f301b5bf16ff616f069ef3a.bin,Spiral Smoke Cleanup.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Spiral Smoke Cleanup.mp4,ALREADY_EXISTS_MP4,436137754
resource,Spiral Smoke Cleanup,https://www.vfxapprentice.com/courses/downloads/2151612542/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Cleanup Process: Part 1 (Unnarrated),https://embed-ssl.wistia.com/deliveries/e05b66a860995adaffc3c298c83572075a9fdb41.bin,Cleanup Process_ Part 1 (Unnarrated).mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 1 (Unnarrated).mp4,ALREADY_EXISTS_MP4,499400709
resource,Cleanup Process: Part 1 (Unnarrated),https://www.vfxapprentice.com/courses/downloads/2151612545/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Dissipation Linework & Cleanup,https://embed-ssl.wistia.com/deliveries/de5f7398d0cca72b134d7f7c8f615587525221f5.bin,Dissipation Linework & Cleanup.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Dissipation Linework & Cleanup.mp4,ALREADY_EXISTS_MP4,496032575
resource,Dissipation Linework & Cleanup,https://www.vfxapprentice.com/courses/downloads/2151612548/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Cleanup Process: Part 2 (Unnarrated),https://embed-ssl.wistia.com/deliveries/ef12c46d74fa77e66e5e1edf86c1b6f8b7fbf84b.bin,Cleanup Process_ Part 2 (Unnarrated).mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Cleanup Process_ Part 2 (Unnarrated).mp4,ALREADY_EXISTS_MP4,387792930
resource,Cleanup Process: Part 2 (Unnarrated),https://www.vfxapprentice.com/courses/downloads/2151612546/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Final Cleanup (Unnarrated),https://embed-ssl.wistia.com/deliveries/a3809f7bea562f3b19a491fabb5dba61c4ca395c.bin,Final Cleanup (Unnarrated).mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Final Cleanup (Unnarrated).mp4,ALREADY_EXISTS_MP4,396124667
resource,Final Cleanup (Unnarrated),https://www.vfxapprentice.com/courses/downloads/2151612550/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Outro,https://embed-ssl.wistia.com/deliveries/5be9cf16e7ba3077b14de6eb0c253958f1fd8897.bin,Outro.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Outro.mp4,ALREADY_EXISTS_MP4,53982934
resource,Outro,https://www.vfxapprentice.com/courses/downloads/2151612549/2265-020_explosion_assets-zip,2265-020_Explosion_Assets.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/2265-020_Explosion_Assets.zip,ALREADY_EXISTS_ZIP,82477220
video,Intro & Course Overview,https://embed-ssl.wistia.com/deliveries/e99127078bf8c6e23794f4b80827030bca2c1a00.bin,Intro & Course Overview.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Intro & Course Overview.mp4,ALREADY_EXISTS_MP4,130042667
resource,Intro & Course Overview,https://www.vfxapprentice.com/courses/downloads/2154706245/lesson_notes-zip,Lesson_notes.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Lesson_notes.zip,ALREADY_EXISTS_ZIP,11974415
video,Idea Blockout & Animatic,https://embed-ssl.wistia.com/deliveries/ea35b12cc8c3cc31b79fa52e078ba95dcb875dee.bin,Idea Blockout & Animatic.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Idea Blockout & Animatic.mp4,ALREADY_EXISTS_MP4,144144184
resource,Idea Blockout & Animatic,https://www.vfxapprentice.com/courses/downloads/2154706280/lesson_notes-zip,Lesson_notes.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Lesson_notes.zip,ALREADY_EXISTS_ZIP,11974415
video,Backgrounds,https://embed-ssl.wistia.com/deliveries/d0a086c00421a60c4ed5d0d3ba748a2cedd04953.bin,Backgrounds.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Backgrounds.mp4,ALREADY_EXISTS_MP4,119065108
resource,Backgrounds,https://www.vfxapprentice.com/courses/downloads/2154753657/lesson_notes-zip,Lesson_Notes.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Lesson_Notes.zip,ALREADY_EXISTS_ZIP,11974415
video,Rough Animation,https://embed-ssl.wistia.com/deliveries/5628d381b441bd9adb0b4c559c9b41aefe9e5572.bin,Rough Animation.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Rough Animation.mp4,ALREADY_EXISTS_MP4,209420314
resource,Rough Animation,https://www.vfxapprentice.com/courses/downloads/2154706283/lesson_notes-zip,Lesson_notes.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Lesson_notes.zip,ALREADY_EXISTS_ZIP,11974415
video,Refined Animation,https://embed-ssl.wistia.com/deliveries/63944004f7bc7d66e33afc879f5fcfed2dfd0097.bin,Refined Animation.mp4,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Refined Animation.mp4,ALREADY_EXISTS_MP4,187508183
resource,Refined Animation,https://www.vfxapprentice.com/courses/downloads/2154706285/lesson_notes-zip,Lesson_notes.zip,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Ignited - 2D FX Production/Lesson_notes.zip,ALREADY_EXISTS_ZIP,11974415
video,Intro & Overview,https://embed-ssl.wistia.com/deliveries/9567139636538cf075287430fea9dc452de25da2.bin,Intro & Overview.mp4,Hand-Crafted 3D VFX_ Level 1/Beginner Guide to VFX/Introduction & Game Development/Intro & Overview.mp4,ALREADY_EXISTS_MP4,105978409
