type,title,url,parent_url,local_path,status,size_bytes,seconds,error
post,Animation (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862/posts/2159084119,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Wind Avatar/Animation (Raw Video).html,DOWNLOADED,426866,9.714,
post,Shadow Pass (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862/posts/2159084120,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Wind Avatar/Shadow Pass (Raw Video).html,DOWNLOADED,397297,6.203,
post,Final Steps & Cleanup (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862/posts/2159084125,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Wind Avatar/Final Steps & Cleanup (Raw Video).html,DOWNLOADED,402046,6.174,
post,Coloring (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862/posts/2159084126,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Wind Avatar/Coloring (Unnarrated).html,DOWNLOADED,389327,10.858,
post,Anticipation & Burst,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084129,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Anticipation & Burst.html,DOWNLOADED,408849,9.461,
post,Inner Shapes & Color,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084132,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Inner Shapes & Color.html,DOWNLOADED,405034,9.725,
post,Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084134,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Animation Process (Raw Video).html,DOWNLOADED,410247,6.136,
post,Interior Color Shapes (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868/posts/2159084135,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Flame Avatar/Interior Color Shapes (Raw Video).html,DOWNLOADED,397357,9.914,
post,Lightning Anticipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084143,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Anticipation.html,DOWNLOADED,393625,9.811,
post,Lightning Payoff & Expansion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084144,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Lightning Payoff & Expansion.html,DOWNLOADED,416287,10.202,
post,Full Animation Process (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869/posts/2159084146,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Electric Avatar/Full Animation Process (Raw Video).html,DOWNLOADED,412515,9.810,
post,Integrating FX With a Character Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871/posts/2159084021,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871,Hand-Drawn 2D FX_ Level 2/Integrating FX With a Character - Animation/Review/Integrating FX With a Character Review.html,DOWNLOADED,304181,8.137,
post,Cursor Creation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579/posts/2159086764,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Intro to After Effects/Cursor Creation.html,DOWNLOADED,384694,13.129,
post,Shape Layers & Motion Paths,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086768,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Shape Layers & Motion Paths.html,DOWNLOADED,390555,6.223,
post,Animated Text,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086769,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Animated Text.html,DOWNLOADED,400037,9.080,
post,Impact Animations & Finishing Touches,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580/posts/2159086791,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Text Pops & Wiggles/Impact Animations & Finishing Touches.html,DOWNLOADED,391773,9.781,
post,Card Design (Unnarrated),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086793,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Card Design (Unnarrated).html,DOWNLOADED,390799,10.593,
post,Advanced Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582/posts/2159086794,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Card Shimmer/Advanced Compositing.html,DOWNLOADED,412943,6.298,
post,Animation & Color,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663/posts/2158961204,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Directional Fire/Animation & Color.html,DOWNLOADED,417023,624.409,
post,Color & Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585/posts/2159086796,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Heart Bubbles/Color & Compositing (Raw Video).html,DOWNLOADED,394930,6.151,
post,Advanced Compositing Tricks,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587/posts/2159086823,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Goo Orb/Advanced Compositing Tricks.html,DOWNLOADED,406485,6.387,
post,Simple Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588/posts/2159086814,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Directional Fire/Simple Compositing (Raw Video).html,DOWNLOADED,399800,6.351,
post,Simple Motion Blur (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591/posts/2159086817,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Spiral Smoke Poof/Simple Motion Blur (Raw Video).html,DOWNLOADED,393555,11.893,
post,Simple Compositing for Big Animations (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592/posts/2159086820,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Wind Avatar/Simple Compositing for Big Animations (Raw Video).html,DOWNLOADED,385339,11.320,
post,Animation (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663/posts/2158961206,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Directional Fire/Animation (Raw Video).html,DOWNLOADED,416046,647.027,
post,Magical Recolor,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086830,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Magical Recolor.html,DOWNLOADED,410861,6.557,
post,Fire Compositing,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589/posts/2159086828,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Flame Avatar/Fire Compositing.html,DOWNLOADED,411954,10.322,
post,Inner Shape & Shadows (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627661/posts/2158961199,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627661,Hand-Drawn 2D FX_ Level 1/Medium 2D FX Animation Elemental Studies - Animation/Spiral Smoke Poof/Inner Shape & Shadows (Raw Video).html,DOWNLOADED,412661,669.035,
post,Lense Flare & Glow (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595/posts/2159086832,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Holy Avatar/Lense Flare & Glow (Raw Video).html,DOWNLOADED,414804,11.239,
post,Clean & Pixelated,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596/posts/2159086802,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Toxic Avatar/Clean & Pixelated.html,DOWNLOADED,417253,12.186,
post,Scene Compositing (Raw Video),https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597/posts/2159086835,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Electric Avatar/Scene Compositing (Raw Video).html,DOWNLOADED,425821,11.617,
post,Post-Process & Motion Graphics Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672/posts/2159086604,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672,Hand-Drawn 2D FX_ Level 2/Post-Process & Motion Graphics Track/Review/Post-Process & Motion Graphics Review.html,DOWNLOADED,305805,9.782,
post,Overview & Introduction,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084886,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Overview & Introduction.html,DOWNLOADED,450082,12.403,
post,Logo Setup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084903,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Logo Setup.html,DOWNLOADED,426036,12.063,
post,Anticipation Bump,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084928,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Bump.html,DOWNLOADED,415109,11.986,
post,Color Shift,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084942,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Color Shift.html,DOWNLOADED,437183,10.995,
post,Radial Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084970,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Radial Sparkle.html,DOWNLOADED,479476,8.644,
post,Anticipation Distortion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084966,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Distortion.html,DOWNLOADED,443532,13.797,
post,Additional Anticipation Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084979,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Anticipation Effects.html,DOWNLOADED,426487,14.693,
post,Supporting Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084986,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Supporting Animation.html,DOWNLOADED,439960,13.304,
post,Anticipation Finish,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159084994,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Finish.html,DOWNLOADED,437364,13.383,
post,Fire Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085001,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Fire Animation.html,DOWNLOADED,466625,14.991,
post,Additional Flames & Sparkles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085009,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Additional Flames & Sparkles.html,DOWNLOADED,437528,17.984,
post,Lightning Effect,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085018,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Lightning Effect.html,DOWNLOADED,449898,15.763,
post,Anticipation Lightning Breakdown,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022/posts/2159085026,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/FX Logo Animation/Anticipation Lightning Breakdown.html,DOWNLOADED,445739,18.518,
post,Style Target,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027/posts/2159084552,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,Hand-Drawn 2D FX_ Level 2/Complex 2D FX Composition Studies - Animation/Explosion Masterclass/Style Target.html,DOWNLOADED,428517,16.688,
